"","doc_id","term1","term2","cooc"
"86","59","get","better",1
"87","59","think","get",1
"88","59","better","outfit",1
"89","59","outfit","kind",1
"90","60","much","distinction",1
"91","64","different","thing",1
"92","64","gather","different",1
"93","64","get","gather",1
"94","64","gather","thing",1
"95","64","time","get",1
"96","65","white","fellow",1
"97","65","fellow","like",1
"98","65","white","like",1
"99","65","like","negro",1
"100","68","comment","common",1
"101","71","negro","get",1
"102","71","get","better",1
"103","71","negro","better",1
"104","75","negro","white",1
"105","75","white","different",1
"106","76","give","equal",1
"107","76","equal","rights",1
"108","76","white","soldier",1
"109","76","give","rights",1
"110","76","rights","privileges",1
"111","76","privileges","white",1
"112","76","equal","privileges",1
"113","76","privileges","soldier",1
"114","76","give","privileges",1
"115","76","rights","white",1
"116","76","want","buddy",1
"117","78","white","northerner",2
"118","78","better","cooperation",1
"119","78","separate","outfit",1
"120","78","white","southerner",1
"121","78","southerner","white",1
"122","78","outfit","white",1
"123","78","white","white",1
"124","78","southerner","northerner",1
"125","78","cooperation","separate",1
"126","78","separate","white",1
"127","78","outfit","southerner",1
"128","79","hard","feling",1
"129","79","make","hard",1
"130","79","separate","make",1
"131","79","make","feling",1
"132","80","many","fight",1
"133","81","blend","negro",1
"134","81","bring","disharmony",1
"135","81","negro","white",1
"136","81","blend","white",1
"137","81","white","bring",1
"138","84","say","white",1
"139","84","white","color",1
"140","84","color","mix",1
"141","84","say","color",1
"142","88","white","people",1
"143","88","people","negro",1
"144","88","white","negro",1
"145","88","negro","get",1
"146","89","like","furlough",1
"147","91","colored","people",1
"148","91","practical","education",1
"149","91","actual","demonstration",1
"150","91","army","subscribe",1
"151","91","negro","question",1
"152","91","myth","colored",1
"153","91","people","inferior",1
"154","91","apply","practical",1
"155","91","demonstration","method",1
"156","91","question","myth",1
"157","91","myth","people",1
"158","91","colored","inferior",1
"159","91","apply","education",1
"160","91","actual","method",1
"161","91","subscribe","negro",1
"162","91","inferior","destroy",1
"163","91","destroy","apply",1
"164","91","education","actual",1
"165","91","method","army",1
"166","91","army","negro",1
"167","91","subscribe","question",1
"168","92","separate","outfit",1
"169","92","fight","separate",1
"170","93","fight","self",1
"171","95","like","associate",1
"172","95","associate","negro",1
"173","95","white","like",1
"174","95","like","negro",1
"175","96","white","people",1
"176","96","different","white",1
"177","96","different","people",1
"178","97","negro","stay",1
"179","97","stay","place",1
"180","100","make","better",1
"181","100","better","training",1
"182","100","make","training",1
"183","100","training","keep",1
"184","100","keep","separate",1
"185","100","better","keep",1
"186","100","make","keep",1
"187","100","training","separate",1
"188","101","work","separate",1
"189","107","much","trouble",1
"190","107","cause","much",1
"191","107","cause","trouble",1
"192","108","common","negro",1
"193","108","stay","place",1
"194","108","negro","stay",1
"195","111","use","logic",1
"196","111","fight","nazis",1
"197","111","treat","negro",1
"198","111","prejudice","jew",1
"199","111","negro","outcast",1
"200","111","nazis","prejudice",1
"201","111","outcast","use",1
"202","112","much","friction",1
"203","116","get","good",1
"204","118","cause","see",1
"205","118","see","reason",1
"206","118","allow","fight",1
"207","118","side","side",1
"208","118","fight","side",1
"209","118","cause","reason",1
"210","120","good","many",1
"211","120","many","year",1
"212","120","better","way",1
"213","120","hard","break",1
"214","120","break","custom",1
"215","120","good","year",1
"216","120","custom","tradition",1
"217","120","way","hard",1
"218","120","hard","custom",1
"219","121","make","difference",1
"220","121","combat","make",1
"221","123","better","fighting",1
"222","123","fighting","unit",1
"223","123","make","better",1
"224","123","better","unit",1
"225","123","think","make",1
"226","123","make","fighting",1
"227","123","make","unit",1
"228","124","white","boy",1
"229","124","negro","white",1
"230","124","negro","boy",1
"231","124","boy","get",1
"232","126","white","like",1
"233","126","think","white",1
"234","127","smell","goat",1
"235","128","different","color",1
"236","130","think","mix",1
"237","131","separate","outfit",1
"238","133","white","people",1
"239","133","lower","morale",1
"240","133","think","lower",1
"241","133","morale","white",1
"242","133","morale","people",1
"243","135","view","point",1
"244","135","race","color",1
"245","135","point","race",1
"246","135","color","creed",1
"247","135","colored","southerner",1
"248","135","view","race",1
"249","136","less","trouble",1
"250","137","white","people",1
"251","137","clean","white",1
"252","137","clean","people",1
"253","139","boy","white",1
"254","139","trouble","negro",1
"255","139","white","trouble",1
"256","141","separate","units",1
"257","141","achieve","victory",1
"258","141","different","climate",1
"259","141","accomplish","separate",1
"260","141","units","achieve",1
"261","141","separate","negro",1
"262","141","negro","adapt",1
"263","141","accomplish","units",1
"264","141","separate","achieve",1
"265","141","units","victory",1
"266","141","adapt","different",1
"267","141","climate","white",1
"268","141","separate","victory",1
"269","141","victory","separate",1
"270","141","separate","adapt",1
"271","141","adapt","climate",1
"272","141","different","white",1
"273","145","chance","outfit",1
"274","146","many","fight",1
"275","146","start","many",1
"276","146","start","fight",1
"277","148","like","oklahoma",1
"278","153","different","habit",1
"279","153","habit","standard",1
"280","153","standard","living",1
"281","153","different","standard",1
"282","153","living","speech",1
"283","153","habit","living",1
"284","155","white","think",1
"285","155","think","live",1
"286","155","white","live",1
"287","158","better","opportunity",1
"288","158","opportunity","get",1
"289","158","get","credit",1
"290","158","better","get",1
"291","158","credit","credit",1
"292","158","opportunity","credit",1
"293","159","think","keep",1
"294","159","work","better",1
"295","159","keep","race",1
"296","159","able","work",1
"297","159","think","race",1
"298","159","able","better",1
"299","164","white","soldier",1
"300","164","negro","soldier",1
"301","164","soldier","try",1
"302","164","try","overrun",1
"303","164","overrun","negro",1
"304","164","white","try",1
"305","164","overrun","soldier",1
"306","164","soldier","overrun",1
"307","164","try","negro",1
"308","172","like","idea",1
"309","172","depend","negro",1
"310","177","soldier","shoulder",2
"311","177","cast","tradition",1
"312","177","group","cast",1
"313","177","see","reason",1
"314","177","shoulder","shoulder",1
"315","177","group","tradition",1
"316","177","tradition","see",1
"317","177","reason","soldier",1
"318","179","white","race",1
"319","179","colored","white",1
"320","179","colored","race",1
"321","179","race","mix",1
"322","179","white","mix",1
"323","180","racial","hatered",1
"324","180","cause","many",1
"325","180","many","complication",1
"326","180","southern","boy",1
"327","180","cause","complication",1
"328","180","hatered","cause",1
"329","180","racial","cause",1
"330","180","hatered","many",1
"331","185","let","negro",1
"332","185","let","white",1
"333","185","negro","let",1
"334","188","white","man",1
"335","188","negro","differ",1
"336","188","man","negro",1
"337","188","differ","character",1
"338","188","white","negro",1
"339","188","man","differ",1
"340","188","negro","character",1
"341","191","think","separate",1
"342","191","work","better",1
"343","191","outfit","whole",1
"344","191","whole","think",1
"345","191","separate","work",1
"346","191","whole","separate",1
"347","191","think","work",1
"348","195","live","condition",1
"349","195","difference","live",1
"350","195","difference","condition",1
"351","195","condition","races",1
"352","196","oppose","negro",1
"353","196","negro","outfit",1
"354","201","many","fight",1
"355","201","white","black",1
"356","201","fight","white",1
"357","201","many","white",1
"358","203","outfit","negro",1
"359","203","put","outfit",1
"360","204","think","trouble",1
"361","206","trouble","time",1
"362","207","ease","comfort",1
"363","208","get","good",1
"364","208","good","outfit",1
"365","215","get","better",1
"366","215","better","outfit",1
"367","224","see","thing",1
"368","227","white","negro",1
"369","227","negro","trouble",1
"370","230","want","sleep",1
"371","230","sleep","place",1
"372","231","question","number",1
"373","232","negro","feel",1
"374","232","pride","outfit",1
"375","234","whites","fight",1
"376","234","blind","whites",1
"377","235","make","best",1
"378","235","best","soldier",1
"379","235","keep","separate",1
"380","235","separate","make",1
"381","235","make","soldier",1
"382","235","separate","best",1
"383","235","keep","make",1
"384","235","separate","soldier",1
"385","237","greatest","morale",1
"386","237","morale","builders",1
"387","237","greatest","builders",1
"388","238","mixed","outfit",1
"389","238","volunteer","mixed",1
"390","238","best","volunteer",1
"391","238","volunteer","outfit",1
"392","240","believe","negro",1
"393","240","negro","feel",1
"394","240","feel","place",1
"395","240","place","case",1
"396","240","believe","feel",1
"397","242","white","outfit",1
"398","242","whole","country",1
"399","242","negro","allow",1
"400","242","say","hell",1
"401","242","allow","white",1
"402","242","outfit","say",1
"403","242","hell","whole",1
"404","242","come","negro",1
"405","242","allow","outfit",1
"406","242","white","say",1
"407","242","hell","country",1
"408","243","breed","discontent",1
"409","243","sure","breed",1
"410","243","sure","discontent",1
"411","243","discontent","man",1
"412","243","breed","man",1
"413","245","white","negro",1
"414","245","negro","mix",1
"415","246","disease","rate",1
"416","246","colored","o.k.",1
"417","246","unclean","disease",1
"418","246","rate","high",1
"419","246","o.k.","majority",1
"420","246","majority","unclean",1
"421","246","unclean","rate",1
"422","246","disease","high",1
"423","249","like","mingle",1
"424","249","mingle","negro",1
"425","249","like","negro",1
"426","251","work","better",1
"427","251","separate","group",1
"428","251","better","separate",1
"429","251","work","separate",1
"430","251","better","group",1
"431","251","work","group",1
"432","255","precede","question",1
"433","255","question","keep",1
"434","255","keep","peace",1
"435","255","precede","keep",1
"436","255","question","peace",1
"437","255","precede","peace",1
"438","255","peace","outfit",1
"439","255","keep","outfit",1
"440","257","equal","rights",1
"441","257","rights","privileges",1
"442","257","whites","negro",1
"443","257","negro","get",1
"444","257","get","better",1
"445","257","equal","privileges",1
"446","257","privileges","whites",1
"447","257","whites","get",1
"448","257","negro","better",1
"449","261","mean","keep",1
"450","261","keep","separate",1
"451","261","mean","separate",1
"452","262","good","idea",1
"453","262","idea","keep",1
"454","262","keep","separat",1
"455","262","separat","keep",1
"456","262","keep","trouble",1
"457","262","good","keep",1
"458","262","idea","separat",1
"459","262","keep","keep",1
"460","262","separat","trouble",1
"461","267","see","question",1
"462","270","tend","separate",1
"463","270","efficiency","lose",1
"464","270","separate","efficiency",1
"465","270","lose","place",1
"466","270","place","outfit",1
"467","271","work","work",1
"468","271","work","race",1
"469","273","room","eat",1
"470","273","eat","sleep",1
"471","273","room","sleep",1
"472","274","mix","good",1
"473","275","living","condition",1
"474","275","civilian","life",1
"475","275","white","race",1
"476","275","different","civilian",1
"477","275","uncomfortable","white",1
"478","275","condition","different",1
"479","275","different","life",1
"480","275","uncomfortable","race",1
"481","275","living","different",1
"482","275","life","feel",1
"483","276","separate","sleeping",1
"484","276","sleeping","quarter",1
"485","276","separate","quarter",1
"486","278","different","national",1
"487","278","national","combat",1
"488","278","combat","group",1
"489","278","group","serve",1
"490","278","feel","natural",1
"491","278","different","combat",1
"492","278","national","group",1
"493","278","combat","serve",1
"494","278","feel","home",1
"495","278","home","people",1
"496","278","different","group",1
"497","278","national","serve",1
"498","278","serve","feel",1
"499","278","different","serve",1
"500","278","group","feel",1
"501","278","feel","people",1
"502","279","good","record",1
"503","279","record","negro",1
"504","279","negro","establish",1
"505","279","good","negro",1
"506","279","record","establish",1
"507","280","look","good",1
"508","280","white","man",1
"509","280","good","negro",1
"510","280","negro","white",1
"511","280","look","negro",1
"512","280","negro","man",1
"513","281","white","man",1
"514","281","obey","negro",1
"515","281","vice","versa",1
"516","281","man","obey",1
"517","281","negro","vice",1
"518","281","white","obey",1
"519","286","fight","side",2
"520","286","side","battle",2
"521","286","side","side",1
"522","286","intermix","fight",1
"523","286","blood","intermix",1
"524","286","intermix","side",1
"525","287","negro","officer",1
"526","287","white","black",1
"527","287","officer","necessary",1
"528","287","necessary","white",1
"529","287","black","work",1
"530","287","work","fight",1
"531","287","negro","necessary",1
"532","288","white","boy",1
"533","288","boy","better",1
"534","288","white","better",1
"535","294","include","officer",1
"536","297","civil","war",1
"537","299","southern","boy",2
"538","299","negro","boy",1
"539","299","boy","negro",1
"540","299","southern","negro",1
"541","299","boy","boy",1
"542","299","boy","war",1
"543","301","negro","soldier",1
"544","301","white","negro",1
"545","301","white","soldier",1
"546","301","soldier","work",1
"547","313","outfit","negro",1
"548","313","boy","south",1
"549","313","south","satisfy",1
"550","313","satisfy","outfit",1
"551","323","black","white",1
"552","323","white","mix",1
"553","324","show","public",1
"554","325","white","people",1
"555","329","want","mix",1
"556","330","good","whites",2
"557","330","whites","know",2
"558","330","whites","whites",1
"559","330","think","good",1
"560","330","good","know",1
"561","332","work","separate",1
"562","332","opinion","work",1
"563","332","opinion","separate",1
"564","333","allow","mix",1
"565","333","mix","possible",1
"566","333","allow","possible",1
"567","334","outfit","preference",1
"568","334","show","way",1
"569","334","preference","show",1
"570","334","outfit","show",1
"571","335","many","fight",1
"572","335","fight","negro",1
"573","335","negro","white",1
"574","335","many","negro",1
"575","336","way","understand",1
"576","339","get","better",1
"577","339","better","outfit",1
"578","348","south","like",1
"579","348","like","good",1
"580","352","grave","mistake",1
"581","352","make","grave",1
"582","352","try","mix",1
"583","352","make","mistake",1
"584","352","mistake","try",1
"585","352","grave","try",1
"586","356","benefit","races",1
"587","362","black","soldier",1
"588","362","soldier","take",1
"589","362","black","take",1
"590","362","take","white",1
"591","362","know","black",1
"592","362","soldier","white",1
"593","362","know","soldier",1
"594","362","black","white",1
"595","363","negro","people",1
"596","363","people","dirty",1
"597","363","negro","dirty",1
"598","364","put","negro",1
"599","364","hot","water",1
"600","364","negro","white",1
"601","364","get","hot",1
"602","364","put","white",1
"603","364","get","water",1
"604","364","white","outfit",1
"605","365","man","live",1
"606","365","live","bath",1
"607","365","bath","sleep",1
"608","365","sleep","eat",1
"609","365","odor","habit",1
"610","365","man","bath",1
"611","365","eat","become",1
"612","365","desirable","odor",1
"613","365","live","sleep",1
"614","365","bath","eat",1
"615","365","become","desirable",1
"616","367","lot","negro",1
"617","367","like","whites",1
"618","367","negro","like",1
"619","368","wihte","people",1
"620","376","fine","people",1
"621","376","people","give",1
"622","376","fine","give",1
"623","381","get","better",1
"624","381","better","kind",1
"625","383","southern","people",1
"626","383","put","negro",1
"627","383","social","equality",1
"628","383","negro","social",1
"629","383","people","put",1
"630","383","put","social",1
"631","383","negro","equality",1
"632","383","southern","put",1
"633","383","people","negro",1
"634","383","put","equality",1
"635","386","people","satisfy",1
"636","387","bad","condition",1
"637","387","white","man",1
"638","387","complicated","machine",1
"639","387","negro","labor",1
"640","387","heat","bad",1
"641","387","intelligence","operate",1
"642","387","operate","complicated",1
"643","387","labor","heat",1
"644","387","heat","condition",1
"645","387","condition","white",1
"646","387","man","intelligence",1
"647","387","operate","machine",1
"648","387","bad","white",1
"649","387","condition","man",1
"650","387","white","intelligence",1
"651","387","intelligence","complicated",1
"652","388","better","chance",1
"653","388","chance","advancement",1
"654","388","give","better",1
"655","388","better","advancement",1
"656","388","give","chance",1
"657","389","cause","trouble",1
"658","389","think","cause",1
"659","393","present","condition",1
"660","393","good","policy",1
"661","393","condition","friction",1
"662","393","friction","eliminate",1
"663","393","present","friction",1
"664","393","eliminate","good",1
"665","393","condition","eliminate",1
"666","393","eliminate","policy",1
"667","396","white","officr",1
"668","396","approve","white",1
"669","396","approve","officr",1
"670","397","negro","hard",1
"671","397","hard","get",1
"672","397","white","negro",1
"673","397","negro","get",1
"674","398","white","negro",1
"675","398","extent","live",1
"676","398","negro","mix",1
"677","398","mix","extent",1
"678","399","better","morale",1
"679","400","many","white",1
"680","400","white","soldier",1
"681","400","many","soldier",1
"682","400","soldier","prejudice",1
"683","400","white","prejudice",1
"684","400","prejudice","negro",1
"685","400","many","prejudice",1
"686","401","work","alone",1
"687","401","alone","group",1
"688","411","much","race",1
"689","411","race","hat",1
"690","411","much","hat",1
"691","412","white","soldier",1
"692","412","mix","white",1
"693","412","mix","soldier",1
"694","416","get","better",1
"695","416","better","themselfs",1
"696","416","get","themselfs",1
"697","417","keep","place",1
"698","419","reason","put",1
"699","419","put","question",1
"700","419","reason","question",1
"701","420","billy","goat",1
"702","420","smell","billy",1
"703","420","smell","goat",1
"704","424","white","soldier",1
"705","424","soldier","want",1
"706","424","good","mixer",1
"707","424","white","want",1
"708","424","want","work",1
"709","424","soldier","work",1
"710","424","work","negro",1
"711","424","white","work",1
"712","425","bad","foot",1
"713","425","poor","camp",1
"714","425","camp","feel",1
"715","425","get","bad",1
"716","427","take","place",1
"717","427","riot","take",1
"718","427","riot","place",1
"719","427","place","time",1
"720","429","possible","work",1
"721","429","ideal","end",1
"722","429","believe","separate",1
"723","429","outfit","possible",1
"724","429","work","ideal",1
"725","430","colored","soldier",1
"726","430","operate","better",1
"727","430","white","soldier",1
"728","430","soldier","operate",1
"729","430","colored","operate",1
"730","430","soldier","better",1
"731","430","colored","better",1
"732","430","better","put",1
"733","435","separate","good",1
"734","438","less","confusion",1
"735","439","separate","barrack",1
"736","440","different","race",1
"737","440","commission","officer",1
"738","440","enlist","man",1
"739","440","different","class",1
"740","440","good","friend",1
"741","440","think","negro",1
"742","440","race","people",1
"743","440","like","see",1
"744","440","see","mistreate",1
"745","440","think","commission",1
"746","440","officer","enlist",1
"747","440","man","come",1
"748","440","try","get",1
"749","440","get","head",1
"750","440","like","break",1
"751","440","break","friendship",1
"752","440","army","get",1
"753","440","negro","different",1
"754","440","different","people",1
"755","440","stay","place",1
"756","440","think","officer",1
"757","440","commission","enlist",1
"758","440","officer","man",1
"759","440","enlist","come",1
"760","440","come","different",1
"761","440","friend","try",1
"762","440","thing","army",1
"763","440","like","man",1
"764","440","lord","pick",1
"765","440","negro","rights",1
"766","440","negro","race",1
"767","440","like","mistreate",1
"768","440","commission","man",1
"769","440","come","class",1
"770","440","class","remember",1
"771","440","remember","good",1
"772","440","good","try",1
"773","440","try","head",1
"774","440","like","friendship",1
"775","440","man","lord",1
"776","440","pick","die",1
"777","443","close","relationship",1
"778","443","want","sleep",1
"779","444","feel","better",1
"780","444","think","feel",1
"781","444","think","better",1
"782","445","whites","put",1
"783","445","trouble","whites",1
"784","445","put","negro",1
"785","447","give","opertunity",1
"786","448","rank","cause",1
"787","448","cause","fight",1
"788","448","jealousy","rank",1
"789","448","rank","fight",1
"790","448","leave","white",1
"791","448","jealousy","cause",1
"792","448","jealousy","fight",1
"793","449","thought","differ",1
"794","449","habbit","thought",1
"795","449","habbit","differ",1
"796","449","differ","white",1
"797","452","want","sleep",1
"798","454","avoid","difference",1
"799","454","difference","opinion",1
"800","454","avoid","opinion",1
"801","462","win","war",1
"802","462","disturbint","disinterest",1
"803","462","disinterest","try",1
"804","462","try","win",1
"805","462","try","war",1
"806","462","disturbint","try",1
"807","462","disinterest","win",1
"808","464","negro","clean",1
"809","466","negro","solider",1
"810","466","solider","wood",1
"811","466","white","negro",1
"812","466","negro","wood",1
"813","466","white","solider",1
"814","466","white","wood",1
"815","472","white","man",1
"816","472","work","negro",1
"817","474","better","units",1
"818","474","whole","better",1
"819","474","units","develop",1
"820","474","develop","segreate",1
"821","474","whole","units",1
"822","474","better","develop",1
"823","474","work","whole",1
"824","474","units","segreate",1
"825","475","efficiency","attaine",1
"826","475","put","efficiency",1
"827","477","white","outfit",1
"828","477","lower","efficiency",1
"829","477","efficiency","white",1
"830","477","efficiency","outfit",1
"831","478","get","better",1
"832","479","get","idea",1
"833","479","whole","outfit",1
"834","479","idea","change",1
"835","479","change","turn",1
"836","479","turn","whole",1
"837","479","get","change",1
"838","479","turn","outfit",1
"839","479","idea","turn",1
"840","479","change","whole",1
"841","481","racial","friction",1
"842","483","southern","soldier",1
"843","484","different","different",3
"844","484","different","morale",2
"845","484","different","outlook",2
"846","484","different","people",2
"847","484","different","temperment",1
"848","484","temperment","different",1
"849","484","morale","different",1
"850","484","outlook","different",1
"851","484","temperment","morale",1
"852","484","morale","outlook",1
"853","484","outlook","people",1
"854","491","southern","boy",1
"855","491","relish","idea",1
"856","491","boy","whole",1
"857","491","whole","relish",1
"858","491","southern","whole",1
"859","494","think","negro",1
"860","494","negro","happier",1
"861","494","happier","leave",1
"862","494","think","happier",1
"863","494","negro","leave",1
"864","495","create","disturbance",1
"865","495","mix","create",1
"866","503","black","separate",1
"867","503","less","fighting",1
"868","503","order","keep",1
"869","503","keep","feeling",1
"870","503","feeling","white",1
"871","503","white","black",1
"872","503","separate","less",1
"873","503","white","separate",1
"874","503","black","less",1
"875","503","separate","fighting",1
"876","503","order","feeling",1
"877","503","keep","white",1
"878","503","feeling","black",1
"879","503","black","fighting",1
"880","504","white","soldier",1
"881","504","soldier","woune",1
"882","504","woune","get",1
"883","504","white","woune",1
"884","504","soldier","get",1
"885","504","negro","white",1
"886","504","white","get",1
"887","504","negro","soldier",1
"888","508","white","man",1
"889","508","man","clean",1
"890","510","efficient","way",1
"891","513","separate","outfit",1
"892","513","outfit","white",1
"893","513","white","colors",1
"894","513","separate","white",1
"895","513","outfit","colors",1
"896","519","old","case",1
"897","519","racial","difference",1
"898","519","case","racial",1
"899","519","hard","stamp",1
"900","519","old","racial",1
"901","519","case","difference",1
"902","519","difference","hard",1
"903","519","old","difference",1
"904","519","racial","hard",1
"905","522","little","contact",1
"906","522","way","understand",1
"907","526","negro","soldier",1
"908","526","white","negro",1
"909","526","friction","white",1
"910","526","white","soldier",1
"911","533","white","negro",1
"912","533","friction","white",1
"913","533","negro","gather",1
"914","537","know","place",1
"915","537","negro","negro",1
"916","537","negro","know",1
"917","538","better","concerned",1
"918","540","outfin","war",1
"919","540","stay","home",1
"920","540","war","stay",1
"921","541","color","work",1
"922","541","individual","color",1
"923","543","fight","cause",1
"924","544","negro","think",1
"925","544","think","better",1
"926","544","negro","better",1
"927","547","seem","understand",1
"928","548","better","reason",1
"929","552","think","understand",1
"930","555","many","company",1
"931","561","say","standpoint",1
"932","561","standpoint","southerner",1
"933","562","southern","man",1
"934","562","man","include",1
"935","562","include","outfit",1
"936","562","southern","include",1
"937","562","man","outfit",1
"938","562","outfit","separate",1
"939","562","man","need",1
"940","563","mixed","outfit",1
"941","563","outfit","combat",1
"942","563","mixed","combat",1
"943","563","trust","mixed",1
"944","564","separate","prefer",1
"945","569","mixed","outfit",1
"946","572","white","people",1
"947","572","idea","sleep",1
"948","572","like","idea",1
"949","572","sleep","eat",1
"950","572","eat","negro",1
"951","572","people","like",1
"952","572","like","sleep",1
"953","572","idea","eat",1
"954","572","white","like",1
"955","572","sleep","negro",1
"956","573","help","finish",1
"957","573","test","monkeying",1
"958","573","lot","bunk",1
"959","573","enlist","help",1
"960","573","finish","war",1
"961","573","lot","nonsense",1
"962","573","think","test",1
"963","573","bunk","enlist",1
"964","573","enlist","finish",1
"965","573","help","war",1
"966","573","war","hurry",1
"967","573","hurry","fooling",1
"968","573","monkeying","lot",1
"969","573","fooling","lot",1
"970","575","morale","better",1
"971","576","feel","free",1
"972","576","less","restraint",1
"973","576","free","talk",1
"974","576","talk","act",1
"975","576","act","less",1
"976","576","feel","talk",1
"977","576","act","restraint",1
"978","576","free","act",1
"979","576","talk","less",1
"980","576","restraint","outfit",1
"981","577","white","soldier",1
"982","577","negro","take",1
"983","577","take","white",1
"984","578","south","hate",1
"985","578","hate","negro",1
"986","578","fellow","south",1
"987","578","south","negro",1
"988","579","include","officer",1
"989","581","make","better",1
"990","581","better","soldier",1
"991","581","make","soldier",1
"992","581","think","make",1
"993","581","think","better",1
"994","582","nasty","yellow",1
"995","582","unfair","fighter",1
"996","582","good","fighter",1
"997","582","yellow","unfair",1
"998","582","nasty","unfair",1
"999","582","yellow","fighter",1
"1000","587","different","class",1
"1001","587","class","part",1
"1002","587","different","part",1
"1003","588","different","class",1
"1004","589","negro","negro",1
"1005","589","keep","place",1
"1006","589","negro","keep",1
"1007","591","lot","better",1
"1008","591","get","lot",1
"1009","591","get","better",1
"1010","591","better","people",1
"1011","592","learn","work",1
"1012","598","white","commander",1
"1013","598","feel","satisfied",1
"1014","598","satisfied","white",1
"1015","598","satisfied","commander",1
"1016","598","feel","white",1
"1017","599","color","people",1
"1018","599","standard","live",1
"1019","599","live","white",1
"1020","599","white","color",1
"1021","599","difference","standard",1
"1022","599","white","people",1
"1023","599","standard","white",1
"1024","599","live","color",1
"1025","600","like","idea",1
"1026","600","idea","mix",1
"1027","600","like","mix",1
"1028","604","long","time",1
"1029","605","white","work",1
"1030","605","negro","white",1
"1031","605","negro","work",1
"1032","606","respond","better",1
"1033","606","better","negro",1
"1034","606","negro","come",1
"1035","606","come","officr",1
"1036","606","respond","negro",1
"1037","606","officr","line",1
"1038","606","better","come",1
"1039","606","negro","officr",1
"1040","607","human","nature",1
"1041","607","nature","question",1
"1042","607","human","question",1
"1043","608","future","life",1
"1044","608","better","fight",1
"1045","608","fight","man",1
"1046","608","better","man",1
"1047","608","government","find",1
"1048","608","find","way",1
"1049","608","way","help",1
"1050","608","find","place",1
"1051","608","place","industry",1
"1052","608","think","man",1
"1053","608","man","idea",1
"1054","608","idea","future",1
"1055","608","life","war",1
"1056","608","war","make",1
"1057","608","make","better",1
"1058","608","help","find",1
"1059","608","industry","war",1
"1060","608","idea","life",1
"1061","608","future","war",1
"1062","608","make","fight",1
"1063","608","government","way",1
"1064","608","find","help",1
"1065","608","find","industry",1
"1066","609","cause","bad",1
"1067","609","bad","feeling",1
"1068","609","cause","feeling",1
"1069","609","feeling","soldier",1
"1070","609","bad","soldier",1
"1071","610","lot","lower",1
"1072","610","lower","class",1
"1073","610","lot","class",1
"1074","610","negro","lot",1
"1075","620","much","jealousy",1
"1076","620","separating","cause",1
"1077","620","cause","much",1
"1078","620","jealousy","regards",1
"1079","620","regards","promotions",1
"1080","620","cause","jealousy",1
"1081","620","much","regards",1
"1082","620","separating","much",1
"1083","620","jealousy","promotions",1
"1084","621","create","less",1
"1085","621","less","friction",1
"1086","621","create","friction",1
"1087","626","surest","way",1
"1088","626","way","ruin",1
"1089","626","ruin","morale",1
"1090","626","surest","ruin",1
"1091","626","morale","races",1
"1092","626","way","morale",1
"1093","626","races","mix",1
"1094","627","mix","good",1
"1095","628","like","nigger",1
"1096","628","soldier","like",1
"1097","630","reason","question",1
"1098","631","start","friction",1
"1099","631","friction","man",1
"1100","631","start","man",1
"1101","632","white","man",1
"1102","632","stay","healthy",1
"1103","632","doubt","negro",1
"1104","632","negro","white",1
"1105","632","man","live",1
"1106","632","roof","stay",1
